NAME	TITLE	SCORE	
LSAMP		2.6619332	
LOC607841		2.661736	
C1H18orf54		2.6615362	
PIKFYVE		2.6612158	
MIR1296		2.6611786	
LOC111096392		2.6609774	
NANOS1		2.6609771	
GABRA1		2.66052	
PRDM16		2.659507	
STPG2		2.659215	
LOC119870806		2.65913	
LOC106559174		2.658464	
GALNTL6		2.658252	
LOC119869669		2.657677	
LOC119870662		2.6570673	
LOC100688918		2.6563566	
IQSEC2		2.6560812	
LOC106559192		2.6558626	
IL17C		2.655796	
LOC100687712		2.6556003	
LOC102152240		2.6554847	
LOC100685607		2.6553173	
LOC106558574		2.6551502	
LOC100685493		2.6542664	
LOC119867654		2.654193	
MLIP		2.6535304	
LOC487689		2.6534264	
LOC100855999		2.6524656	
LIN9		2.6517057	
DCDC2C		2.6516335	
SLC8A3		2.6510115	
P2RY11		2.6507854	
MIR1249		2.6507497	
LOC119874304		2.6506283	
MIR382		2.6503215	
LOC100688777		2.6494522	
LOC119871199		2.6488986	
LOC106559697		2.6487315	
LOC111090521		2.6483922	
LOC100682932		2.6483085	
CD70		2.6483047	
PRSS16		2.6472561	
LOC100682991		2.6466854	
NBEA		2.6464875	
PBRM1		2.6461897	
OR13P5		2.6460323	
FAM71F1		2.6458673	
LOC119870528		2.6456442	
OR6C4B		2.6441696	
SCNN1D		2.643854	
DTL		2.6437232	
LOC111091797		2.6426036	
LOC111096033		2.6425474	
TRPC7		2.6424277	
LOC111092063		2.6422496	
LOC102155611		2.6420102	
LOC119865902		2.641643	
LOC111092023		2.6415396	
LOC102154154		2.6394246	
C1QTNF4		2.639324	
ARID3A		2.6391823	
ST6GALNAC1		2.638244	
RPS6KA6		2.6382387	
ZNF630		2.6380436	
LOC119873130		2.6371202	
LOC102151424		2.6364825	
ZNF654		2.636373	
LOC119872187		2.6349356	
OR10J4		2.6345587	
LOC119868528		2.6331713	
POU6F2		2.6318955	
FABP7		2.631535	
PTPDC1		2.6309314	
ANKRD34C		2.630862	
LOC119869309		2.6298604	
LOC106559104		2.6293795	
LOC100686442		2.6283321	
LOC119870321		2.6282003	
LOC119872509		2.628048	
RTL4		2.627316	
LOC111091967		2.6271164	
IL12A		2.6265452	
RICTOR		2.6264853	
BTBD8		2.6262896	
FOXE3		2.625608	
SCLT1		2.6252987	
LOC100684878		2.624826	
LOC100685492		2.6243968	
ZNF461		2.6243293	
UMODL1		2.623253	
KIF6		2.6229436	
LOC100685966		2.6228209	
LOC100855887		2.6225076	
LOC111095514		2.622383	
TBC1D31		2.6221576	
LOC100685112		2.6219087	
SLC36A4		2.6217766	
LOC607552		2.6216562	
LOC119870238		2.6215966	
AMPH		2.621261	
LOC119870363		2.6205928	
LCA5		2.6204412	
LOC111093425		2.6201708	
GGN		2.6199138	
LRRN4		2.6198409	
CHEK1		2.618955	
LOC111091364		2.6187894	
KCNA2		2.618488	
TECTA		2.6183147	
ANKEF1		2.6180127	
CLNK		2.6179876	
LOC106558746		2.6179028	
LOC484960		2.6175065	
LOC111093111		2.6175034	
TINAG		2.6174655	
CFAP73		2.617268	
NPHS2		2.6171925	
POMC		2.6170743	
LOC111097420		2.6169238	
LOC100685022		2.61678	
ZBTB5		2.6163154	
HIVEP2		2.6162167	
HAVCR2		2.6152167	
LOC119873463		2.6150713	
MIR365-1		2.614766	
CCDC122		2.6146405	
LOC119881094		2.613979	
LOC100683422		2.613904	
LOC119864283		2.613732	
ARMH2		2.6136599	
MTCL1		2.6134467	
MBD5		2.6128645	
EYA1		2.6126902	
PLK5		2.612423	
LOC111098199		2.612337	
LOC119866555		2.6122916	
PLD6		2.6117158	
MTMR7		2.6113005	
MIR429		2.6112695	
POT1		2.6112506	
OR8S7		2.6108882	
LCOR		2.6106164	
LOC119863907		2.610605	
MIR449B		2.6091733	
LOC111097591		2.60902	
CCDC185		2.6088495	
ADGRG6		2.6084971	
CHRNA3		2.6078289	
LOC119873338		2.607574	
LOC119866168		2.6071339	
EOMES		2.6066463	
LOC100685151		2.605457	
LRRC10B		2.6048493	
LOC102152944		2.6044981	
PTPN22		2.6043696	
LOC106558652		2.6040208	
PLCL1		2.6039965	
LOC119869627		2.6035562	
LOC119865407		2.6033702	
LOC106559893		2.6031425	
LOC111092369		2.6024995	
LOC102154061		2.6024296	
LOC100683019		2.6004612	
THEMIS		2.600198	
LOC100856019		2.5997524	
LOC119873002		2.5992515	
AUNIP		2.5988703	
LOC111093832		2.598329	
ZNF527		2.5976236	
MIR376A-3		2.5973933	
H2AC17		2.5972714	
LOC119866919		2.5967598	
ZBTB41		2.5963778	
CPNE4		2.5963228	
LOC119869912		2.5962727	
LMNTD1		2.5960104	
GALR1		2.5949175	
SLC17A1		2.5948954	
LOC106559892		2.5947623	
HSD17B13		2.5947073	
TEX26		2.5946777	
ZNF711		2.5922036	
CDH6		2.5909276	
LOC100686540		2.5906205	
LOC100688652		2.5905902	
RNF207		2.5895667	
CDK15		2.589539	
ZMYM2		2.589194	
LOC102154388		2.588629	
LOC482646		2.587625	
NTN5		2.5873868	
CHRM3		2.5868146	
CAND2		2.586611	
LOC119869315		2.5855894	
HOXD11		2.5854638	
C18H11orf91		2.585409	
LOC476906		2.5850105	
LOC102151480		2.5841067	
KNTC1		2.5835114	
SAPCD2		2.583188	
LOC111092199		2.582678	
CSRNP3		2.582503	
LOC100684280		2.58144	
LOC102154232		2.5808125	
USF3		2.5807695	
LOC100687675		2.5805757	
LOC119876446		2.5798793	
RFX7		2.5797226	
LOC111094056		2.5794709	
OTOP3		2.5792098	
LOC100686446		2.5789855	
VCPIP1		2.578054	
WNT2B		2.5779655	
CALY		2.5772426	
CFAP94		2.576189	
MIR30B		2.5760674	
ZNF432		2.5751717	
LOC119870086		2.5751536	
LOC106557947		2.5750701	
ECT2		2.574953	
MIR223		2.574745	
GPATCH2		2.5745914	
CLRN1		2.5732381	
SPATA17		2.5728996	
LOC119870269		2.5728173	
LOC100687103		2.5727148	
LOC100687740		2.5717494	
MYPN		2.5715907	
SLC44A5		2.5714753	
LOC609557		2.571377	
LOC111097676		2.5713189	
LOC119872928		2.5713117	
MMP21		2.570383	
RUBCNL		2.5693676	
FAM162B		2.56906	
LOC119872841		2.5687282	
LOC102152370		2.5684652	
RNF111		2.5683882	
LOC119866035		2.568374	
LOC100684948		2.5681553	
MIR628		2.567713	
LOC119865673		2.5677063	
LOC111095909		2.5676534	
KIF19		2.5676186	
LAMB4		2.5676157	
LOC102151559		2.5672395	
LOC100684884		2.5667663	
ZBED8		2.5666502	
DMP1		2.566289	
ANAPC1		2.5661817	
CYP2W1		2.566164	
LOC100688400		2.565848	
REV1		2.5647354	
TTC6		2.56397	
PRR14L		2.5637503	
CYP19A1		2.5627906	
CCDC198		2.562662	
LOC119864356		2.562646	
STRA8		2.5622835	
ZNF507		2.561968	
FBXL21P		2.561738	
LOC608989		2.5616806	
MYO7A		2.561268	
TMEM232		2.5611563	
ATP13A3		2.5611541	
KIAA1109		2.5610845	
INTU		2.5609825	
GALNT9		2.56056	
MIR34A		2.560368	
LOC102153993		2.5602734	
MIR18A		2.5583887	
LOC102154134		2.5581844	
LOC111092096		2.5581348	
LOC481631		2.5577211	
FAM181A		2.5569425	
PNMA2		2.5568674	
LOC100687060		2.5564976	
LOC111092466		2.5560136	
SPATA4		2.5556555	
KCNH3		2.5544384	
LOC106559523		2.5540571	
PCDHA13		2.553713	
IL26		2.5532188	
IL1RAPL2		2.5527797	
IGDCC4		2.5523694	
FNBP1L		2.5520365	
LOC111090919		2.551894	
ZBTB37		2.5514073	
ABCC2		2.551238	
ZNRF3		2.5509708	
INPP5J		2.5506392	
LOC106559011		2.5494	
LOC119867195		2.5489426	
ZCWPW2		2.5489025	
SPEF1		2.5488756	
MUC19		2.5488265	
LOC102156512		2.5483897	
LOC100688335		2.5483873	
RGS17		2.5481281	
ZNF385D		2.5476148	
CLDN6		2.5476046	
GSG1L		2.546861	
LOC100688271		2.5466602	
OPN4		2.5462196	
CDH2		2.5459065	
LOC119873659		2.5458708	
LOC479047		2.5455518	
ARFGEF2		2.5453432	
ALK		2.545016	
LOC111095903		2.544749	
LOC119872851		2.5445902	
LOC106559625		2.5437102	
MAPK10		2.5436263	
BTAF1		2.5436172	
LOC119871488		2.542696	
SPATA25		2.5419374	
C20H3orf22		2.5419312	
BTBD16		2.5417254	
LOC609469		2.5416634	
NLRP14		2.5409627	
LOC100686496		2.5406826	
LOC119871341		2.5404203	
BRWD3		2.5401907	
BMERB1		2.539076	
PPM1K		2.538769	
LOC111098842		2.5381982	
LOC612553		2.5374498	
LOC111094475		2.5371766	
LRFN1		2.5365498	
LOC119872837		2.536408	
LOC119870798		2.5361576	
CNMD		2.5354736	
NHS		2.5353906	
KLRA1		2.5350378	
OR8S1		2.5348797	
MESP2		2.5347772	
GPR182		2.534611	
CEACAM16		2.5341914	
USH1G		2.5339453	
FBXO41		2.5338967	
AMER1		2.5336294	
SERPINA6		2.5336015	
MIR302C		2.5328913	
GPHB5		2.5322216	
C28H10orf90		2.5318313	
LOC111092363		2.5316083	
LOC102151696		2.5314758	
CCDC63		2.5313203	
TANC2		2.531215	
LOC119867337		2.53101	
LOC485266		2.530995	
LOC111098548		2.5300262	
LOC610372		2.5298786	
KBTBD8		2.5293498	
LRRC8D		2.5286033	
PAX8		2.528492	
CCRL2		2.5283344	
LOC611751		2.5278912	
LOC100685507		2.5277572	
LOC119871560		2.527606	
LOC611650		2.5275874	
ABCB1		2.5272732	
C32H4orf36		2.5269763	
LOC102151875		2.5266225	
CELF3		2.5263064	
CYP17A1		2.5262942	
RSPH1		2.5261252	
MIR708		2.526051	
CENPJ		2.5258844	
OR10V4		2.5254374	
TRIM71		2.5254066	
LOC111096957		2.5251594	
LOC111092340		2.5243006	
STPG1		2.524073	
LOC102156577		2.5240195	
RBM41		2.5233426	
SYCP2		2.5220318	
LOC100685772		2.5217447	
LOC119868001		2.5212564	
LOC119871594		2.5209916	
LOC102154406		2.520977	
OR8S9		2.5206385	
LOC111091984		2.5205374	
PRSS54		2.5204175	
CHD7		2.5204034	
ANKRD50		2.520381	
LOC100683176		2.5202427	
LOC100686188		2.5201197	
FAM126B		2.5193634	
LOC111094732		2.5192587	
CEP112		2.5190709	
LOC111091013		2.5184596	
DNAJC13		2.517793	
LOC119871425		2.5173059	
CHRNA5		2.5155146	
ZNF772		2.5145388	
SEPTIN3		2.5145173	
LOC119867890		2.5142422	
LOC100685678		2.5134609	
LOC102152104		2.5129445	
LOC492221		2.512727	
LOC119865632		2.5116906	
SYTL5		2.511679	
LOC111090336		2.511533	
POP1		2.511456	
WDR76		2.5113945	
DYNLT5		2.5113428	
LOC102152102		2.5109348	
LOC100682600		2.5107973	
NR5A2		2.5105407	
APOA4		2.5103784	
LOC111093283		2.5103202	
LOC102153634		2.5103137	
LOC111097739		2.5103002	
CCR3		2.5090969	
DPYS		2.5085154	
POLE		2.5084958	
KCNAB3		2.5084784	
NAT8		2.508448	
LOC486993		2.5077546	
LOC102154979		2.507616	
COL21A1		2.5075471	
NUGGC		2.5068147	
STOX2		2.5064867	
PDILT		2.5060716	
LOC102156373		2.5060365	
PABPC5		2.5057871	
LOC119863910		2.5054555	
LOC102154746		2.503916	
KIAA1841		2.503849	
TAGLN3		2.5038311	
LOC100682691		2.503357	
PLA2G2C		2.5033028	
OR10Q1		2.5022988	
ATP6AP1L		2.5022757	
PANX2		2.500822	
LOC119864689		2.5007906	
LETM2		2.500722	
ZNF782		2.5004961	
LOC102154797		2.500179	
FAM71C		2.499692	
KIAA1958		2.4987688	
RSPH6A		2.497174	
LOC119873343		2.4966924	
INSL6		2.496503	
LOC102156575		2.496434	
CYP2A7		2.495686	
FAM166C		2.4956613	
LOC111094452		2.4955678	
C15H4orf45		2.495478	
LOC100688088		2.4953282	
LOC610160		2.4948514	
LOC111093328		2.4942284	
LOC119870211		2.4937208	
LOC106557719		2.4935372	
TRPM7		2.4931395	
OR9S16		2.4927566	
LOC100856629		2.4919481	
MTF2		2.4915574	
MED13		2.491051	
LOC111093890		2.4908826	
LOC100684303		2.4907115	
LOC111098125		2.4907036	
LOC119866425		2.4900346	
LOC480476		2.489916	
LOC106558696		2.489773	
LOC106558208		2.4893832	
AGBL1		2.4888403	
IFNB1		2.4888282	
CDKL1		2.4885232	
LOC111090542		2.4878955	
LOC119871956		2.4878728	
MIR133A		2.4869583	
LOC102155336		2.4866962	
LOC611979		2.4861825	
LOC100683617		2.485904	
VWA5B1		2.485383	
IQUB		2.4851508	
LOC111096355		2.485041	
FANCD2		2.4841702	
FAM155A		2.4831257	
LOC106559462		2.4822161	
DNAAF4		2.4818904	
LOC119871476		2.4817886	
SPATC1		2.4816952	
RC3H2		2.4814975	
LOC102154588		2.4811192	
LRRTM1		2.480993	
FAM217B		2.4800687	
CCNO		2.479947	
ABCB9		2.4795842	
TEX28		2.4790905	
ZBTB3		2.4786394	
DST		2.478626	
LOC111090863		2.4785662	
FOXN4		2.4785454	
LOC100684619		2.4783149	
LOC119870966		2.4780667	
LOC102156272		2.4772463	
AFF3		2.4765005	
DCK		2.4763987	
LOC102156760		2.4758317	
LIG4		2.4752688	
AIRE		2.4752197	
ARID4A		2.474839	
MAP6		2.474436	
KANSL1L		2.4744086	
MIR370		2.4738767	
NRROS		2.473545	
RIMS2		2.4726737	
ERCC6L2		2.4726002	
LOC100686615		2.4720197	
NDNF		2.471431	
ZNF596		2.4713585	
ZKSCAN2		2.4708846	
MYOCD		2.4703693	
CHRNA1		2.470108	
FBXO16		2.4699473	
ASB4		2.4699042	
LOC106558144		2.4696455	
FUT7		2.469436	
LOC119872900		2.469428	
PLD5		2.4691072	
RSBN1L		2.468996	
LOC111093104		2.4687002	
PEX5L		2.4684322	
ZG16		2.4677083	
DLX2		2.4675016	
LOC100683979		2.4673038	
LOC100682607		2.4669232	
CCNT1		2.4666333	
ARHGAP5		2.4661252	
RIT2		2.4659421	
LOC119871822		2.4659052	
USP42		2.4657872	
NCAPD3		2.4655113	
LOC100684184		2.464443	
LOC106558068		2.4642382	
H2AC16		2.464132	
LATS1		2.463813	
SBK1		2.4637256	
ZAR1L		2.4634833	
OR11G2B		2.463257	
RECK		2.4631352	
COL22A1		2.4627278	
LOC609770		2.462405	
LOC111092675		2.4621134	
LOC100685061		2.4618657	
MIR875		2.4612715	
LOC100685968		2.4612124	
MAFA		2.4610236	
MIR367		2.4607282	
SLC13A5		2.4591367	
EMSY		2.4589584	
WDR62		2.4579134	
LOC100684288		2.4572458	
FILIP1L		2.457164	
ADAMTS14		2.456803	
C2CD3		2.4564943	
SLC15A3		2.4564874	
LOC106557950		2.4562664	
TIMP2-2		2.455806	
TCF4		2.4557369	
LOC479649		2.4552598	
SOS2		2.4550157	
NETO1		2.4541717	
BLK		2.453773	
PGBD2		2.4535277	
LOC119864674		2.4530861	
SV2A		2.4528317	
LOC111091091		2.4527733	
LOC612235		2.4520662	
LOC111093413		2.4517953	
LOC477441		2.4517937	
LOC480552		2.4514632	
LOC111094421		2.450809	
H2BC3		2.4507258	
LOC102157243		2.450277	
LOC100686588		2.4500527	
GHRL		2.44968	
KCNJ9		2.4493697	
LOC111098535		2.4491272	
LOC119871949		2.4480083	
LOC102155578		2.447889	
AGGF1		2.4476404	
RIMKLA		2.4475965	
LOC106558350		2.447595	
SIPA1L2		2.4475565	
CCDC83		2.4466834	
LOC106559062		2.4461126	
LOC100687735		2.4454112	
LOC100686131		2.4453418	
LOC100684202		2.445236	
FCRL6		2.4451544	
LOC102151851		2.4444237	
PTAR1		2.4440005	
LOC111091698		2.4433877	
LOC119865370		2.4433715	
LOC102154583		2.441909	
LOC106558635		2.441815	
LOC102151492		2.4413629	
PFN4		2.4405887	
LOC100688221		2.4402406	
MIR379		2.440102	
LOC106559052		2.4399505	
LOC119867011		2.439866	
LOC119872260		2.43966	
DCLK1		2.4390624	
LOC482200		2.4354324	
CLDN19		2.4351757	
PRM3		2.4347663	
ENPP7		2.43471	
TMEM156		2.434646	
AVPR2		2.434604	
LOC111090263		2.43459	
LOC100684906		2.4344099	
LOC485505		2.4339933	
LOC100683288		2.4332938	
LOC111098968		2.4325714	
QRFP		2.432239	
LOC100685960		2.4317648	
CMTM1		2.431736	
AMTN		2.4315295	
LOC111098536		2.4313498	
LOC102152554		2.4305422	
LOC111091501		2.4303029	
ZNF469		2.4300094	
LOC483833		2.4289968	
LOC102156162		2.4288847	
LOC119872565		2.428522	
LOC111090910		2.4284308	
LOC100686719		2.4281337	
SLC25A2		2.427488	
ZFP14		2.4271407	
MIR10B		2.4270997	
LOC111094872		2.426872	
MTMR9		2.4268055	
LOC484341		2.426355	
SLC8A1		2.425785	
H3C1		2.4254732	
LOC111090573		2.4229236	
RBP2		2.4223318	
PLA2G12B		2.4221914	
PKD1L3		2.421414	
LOC100686960		2.42139	
MYO15B		2.4212155	
UNC80		2.421059	
TCERG1L		2.4205656	
ZC2HC1A		2.4204473	
LOC119872546		2.4201415	
B4GALNT1		2.419852	
FCAMR		2.4196372	
LOC111091867		2.4195433	
LOC102152518		2.4195433	
MIR92A-1		2.4192998	
LOC102157377		2.4192226	
LOC119871562		2.4188666	
CFAP74		2.4181628	
LOC111098880		2.4179647	
LOC100688899		2.4177983	
LOC111092060		2.4174445	
LOC102152202		2.4168262	
IRAK3		2.4167736	
LOC111098565		2.4165342	
PLPPR5		2.416523	
CELF5		2.4164672	
ERICH4		2.4161384	
SLCO4C1		2.4161034	
SLC16A9		2.4148977	
ZNF792		2.4144292	
TMOD2		2.4142046	
LOC111091285		2.4135258	
RHO		2.4131489	
MAB21L1		2.4129272	
SLC10A7		2.4126196	
LOC119867862		2.4121668	
LOC119873632		2.411962	
LOC100688655		2.41196	
LOC106557620		2.411835	
LOC100684649		2.4117274	
LOC111091508		2.4117112	
LOC100682736		2.4113808	
LOC111093268		2.4111345	
XPR1		2.41015	
STAG3		2.4099572	
LOC119871827		2.4092495	
LOC119866653		2.4091814	
TACR2		2.4086485	
LOC100683480		2.4083176	
LOC111091624		2.4080758	
LOC102155603		2.4069848	
NRXN3		2.4066007	
TRPM6		2.4065487	
LOC102157272		2.4063294	
SPTBN4		2.4054995	
LOC119872488		2.405471	
OR52H9		2.4054344	
E2F8		2.405025	
LOC106557830		2.4048738	
SLC22A11		2.4048429	
LOC119867844		2.404216	
ADGRF1		2.4038086	
LOC484505		2.4031053	
MIR380		2.402809	
LOC111092956		2.4023268	
LOC111097401		2.4020684	
DNAL1		2.4020553	
LOC111093863		2.4014747	
MPPED1		2.4010632	
CPNE9		2.4010465	
ADAMTS9		2.4006107	
LTA		2.4003005	
OPN3		2.40005	
OR4B1F		2.3998792	
ZNF710		2.3993018	
LOC100688386		2.3992312	
GNAT3		2.3988853	
ERMN		2.3983996	
LOC100688926		2.3982465	
ZBTB43		2.3966827	
LOC111091142		2.3965933	
LOC100683021		2.3961802	
EIF2AK4		2.3956823	
MIR3958		2.3956687	
LOC102154179		2.395263	
DMBT1		2.3944378	
LRRC38		2.3942993	
LOC100683858		2.3938274	
LOC111091090		2.3926225	
LOC100856084		2.3925593	
AMOT		2.3924487	
PCDH10		2.3912768	
LOC612574		2.3911173	
LOC100685863		2.3907988	
LOC111096577		2.3904314	
LOC111093302		2.3891647	
LOC111093348		2.3888295	
ADAM11		2.3886726	
TKTL1		2.3882184	
LOC102155674		2.3881814	
LOC106559604		2.3879223	
PLEKHG2		2.387772	
LOC102156093		2.3877425	
LOC102151792		2.387299	
C6H1orf146		2.386576	
LOC100688515		2.3862967	
PPM1N		2.3854668	
CC2D2B		2.3852205	
LOC484461		2.3849232	
LOC111096736		2.3846679	
MUSK		2.38293	
LOC100686945		2.382574	
LOC102152244		2.382567	
FMR1NB		2.38256	
LOC106559810		2.3819613	
CCDC158		2.3815951	
LOC111095890		2.3810709	
LOC106558113		2.3800874	
LOC100684968		2.3794196	
LOC102152008		2.3791072	
DMBX1		2.3790371	
AQP11		2.3785095	
ADGRE2		2.377847	
LOC102154256		2.3777156	
PJVK		2.3765056	
LOC102154854		2.3760664	
DYRK4		2.3755772	
LOC119871789		2.3751872	
ANKRD6		2.375158	
ANKMY1		2.375113	
ZNF182		2.3749006	
TMEM145		2.37479	
TXNDC8		2.3745909	
VPREB3		2.374061	
KIF15		2.3740168	
CDRT1		2.3736758	
LOC111093134		2.3735163	
TNP2		2.3713975	
CACNA1H		2.371079	
TMEM132C		2.370267	
TMEM116		2.3701148	
PSKH2		2.3700588	
LOC111097656		2.3695273	
POLK		2.3686173	
H2AC12		2.3681824	
LOC119870419		2.3677099	
LOC102155372		2.3675158	
LOC606863		2.3674555	
CITED1		2.3674424	
LOC102156901		2.3672965	
LOC111090063		2.367286	
CCDC71L		2.367155	
LOC111098640		2.366908	
LOC119874160		2.3668962	
PRKD1		2.3667717	
LOC119867167		2.3665872	
LOC111095029		2.3664877	
PIGW		2.365927	
LOC119867490		2.3657196	
LOC111096020		2.3656085	
SNTG1		2.3655996	
CFAP77		2.3646052	
LOC100683211		2.364133	
ERI1		2.363667	
PRDM5		2.3634143	
ZBBX		2.3630226	
LOC100682676		2.362898	
AKAP10		2.3626	
OR5AK8		2.3623724	
LOC119865878		2.3622606	
LOC100684381		2.3621516	
LOC111090109		2.3621266	
TMEM88B		2.3620107	
FGF21		2.361857	
SIGLEC11		2.3615854	
PRDM6		2.3614535	
SETMAR		2.361397	
PIWIL4		2.3613698	
DUSP15		2.3612874	
LOC100688909		2.3609235	
LOC102151962		2.3603227	
C37H2orf80		2.3600104	
TEX13B		2.3598294	
PNLDC1		2.3595717	
LOC111091435		2.3593774	
LOC102153022		2.3590524	
NEK1		2.3585503	
LOC111099025		2.358412	
KIRREL2		2.3583958	
RSBN1		2.3569977	
LOC100687528		2.35699	
RLF		2.3569512	
LOC102154831		2.3568597	
PHLPP2		2.3567758	
CSNK1G3		2.3563771	
C1H6orf118		2.356365	
SP5		2.356095	
ZBTB11		2.3557136	
LOC111098243		2.355241	
RBL1		2.3552146	
LOC111093637		2.355182	
KIF4A		2.3546438	
LOC100688303		2.3543837	
LOC111092107		2.353629	
LOC100683751		2.352865	
LOC102154346		2.3528254	
HERC1		2.3521419	
LOC610518		2.3517177	
TRPM8		2.3515847	
SELENOI		2.3510911	
TMEM169		2.3503761	
LOC111097809		2.3502104	
RIBC2		2.3498769	
HDAC9		2.3495247	
LOC102154480		2.3484097	
LOC610412		2.3481786	
YTHDC2		2.3474708	
LOC111096236		2.3474054	
CTBS		2.3471394	
LOC111092402		2.3469496	
LOC119866575		2.3465042	
LOC102156479		2.3460362	
DOK6		2.3456075	
LOC100856323		2.3454456	
LOC106559275		2.344979	
LOC480641		2.3446882	
RHAG		2.3445997	
MFSD4B		2.3444405	
LOC119873719		2.34437	
MDH1B		2.3442	
DGKH		2.344198	
LOC102154803		2.3439915	
LOC102151248		2.3438528	
DLX6		2.343776	
PAPPA		2.3437726	
IPO11		2.343617	
FLT3		2.3430197	
ADCK1		2.3427439	
GUCY2C		2.3424983	
LOC111098853		2.3423886	
CCDC40		2.342379	
LOC490399		2.3412673	
PCARE		2.3411705	
LOC100686118		2.3410404	
LOC100688076		2.3409061	
APOF		2.339631	
ODF3		2.3395605	
ANK3		2.339242	
PTPN13		2.3389592	
DMD		2.3389478	
SMIM33		2.3388014	
ADRA1B		2.3386974	
LHFPL5		2.3380232	
LOC119871797		2.337883	
ZNF197		2.33767	
LOC111095481		2.3372736	
LOC111094684		2.336973	
LOC111091519		2.336857	
LRRC56		2.336762	
OR2H10		2.3363755	
HSPB9		2.3360615	
DNTT		2.3359866	
LOC111096003		2.3359838	
CCP110		2.3350062	
LOC102154087		2.33438	
LOC106559288		2.3341043	
RFESD		2.3334808	
LOC111093265		2.3334086	
DBH		2.333326	
LOC111094212		2.3327384	
LOC102153974		2.3326313	
LOC100686468		2.3324785	
RBM24		2.3320642	
PDCD1		2.3315659	
LOC119868010		2.3314795	
LOC119870923		2.331124	
ZBTB34		2.329755	
LOC119869563		2.3295584	
FGF16		2.3295248	
DIAPH2		2.3293052	
LOC119868251		2.328858	
CA5A		2.328793	
LOC610540		2.327861	
PTPN14		2.3277068	
LOC102156819		2.327241	
LOC119865618		2.3271508	
SPATA6		2.3269703	
ASB18		2.326807	
MPP4		2.3264284	
LOC100685616		2.3246386	
PKHD1L1		2.3244	
LOC102155188		2.3236098	
AASDH		2.3234267	
LOC100684565		2.322511	
AJAP1		2.322397	
SLC12A5		2.322279	
LOC487951		2.3216758	
QPRT		2.3216178	
HECW2		2.3206193	
ASB12		2.3205585	
MYMX		2.3205075	
LRRC55		2.3198187	
LOC111095846		2.3196542	
SCAF8		2.3195176	
BCL2L14		2.3192534	
HDAC8		2.3183851	
DIRAS2		2.3181643	
TIGD4		2.3180544	
CEP128		2.3172235	
LOC608299		2.3170388	
LOC119869568		2.316957	
KCNMA1		2.3169434	
MIR92A-2		2.316155	
LOC119868025		2.3161418	
LOC111095674		2.3153045	
LOC481990		2.314787	
OR7H3		2.3146272	
C24H20orf96		2.3144863	
AQP4		2.314292	
KLHDC8A		2.3142335	
NXPH2		2.314162	
LOC119867468		2.3138592	
CACNB4		2.3136988	
ZNF311		2.313555	
LOC119873467		2.3134646	
CNTNAP1		2.313299	
NSD2		2.3130631	
LOC119866203		2.3127232	
LOC102152839		2.3122647	
LOC100684029		2.3121352	
ZNF252		2.3118026	
C16H8orf48		2.3116024	
LOC100684219		2.3114128	
OR4D9D		2.311389	
MIR1468		2.3106759	
LOC111098305		2.3104248	
LOC111097156		2.3103025	
LOC119873354		2.3099215	
LOC106558427		2.3098946	
ELAPOR2		2.309889	
LOC100688853		2.3098395	
GDAP1		2.308511	
UGT2A3		2.3073597	
ANGPTL5		2.3069015	
ZMYM5		2.3068402	
LOC102151718		2.3067005	
GAPT		2.306591	
ICA1L		2.306416	
PDE6G		2.305678	
TNFRSF13B		2.3052547	
LOC119867360		2.3051608	
IL18R1		2.3048518	
LOC119869706		2.304553	
FGF17		2.3041983	
LIPC		2.304097	
LOC111096201		2.304094	
MIRLET7G		2.303581	
RNF112		2.3031685	
LOC100687907		2.302994	
LOC106557897		2.3027494	
SOX2		2.3019302	
LOC111097666		2.3018034	
LOC119866404		2.301624	
MIR1307		2.300955	
DIPK1C		2.3005683	
FGF20		2.3001857	
OR10G9		2.2998648	
ACMSD		2.2993445	
MIRLET7A-2		2.2992203	
LOC606946		2.299004	
SKOR1		2.2989237	
GPR132		2.2988703	
LOC119874153		2.2988524	
LOC100855899		2.2988377	
LOC111090946		2.2987435	
SLC26A3		2.2984467	
ATG14		2.2983534	
LOC111098081		2.2982512	
LOC100688941		2.2980175	
TOX3		2.297528	
LOC111093781		2.2972605	
ZNF565		2.29624	
ARSI		2.2960696	
METTL25		2.2957895	
LOC100687490		2.2951293	
ASTN2		2.2946615	
LOC612377		2.2937262	
B3GALT2		2.2924528	
LOC477071		2.2923105	
HAP1		2.292102	
PRDM15		2.2919893	
LOC102153883		2.2917526	
MYADML2		2.291648	
LOC106559497		2.2914956	
TCTE1		2.2913945	
LOC119867926		2.291033	
LOC106559480		2.2908568	
LOC102157095		2.2903986	
HCFC2		2.29029	
ZBED6CL		2.2897456	
SFMBT2		2.288246	
CATSPER3		2.2874546	
AVPR1B		2.28742	
CCDC150		2.2872355	
LOC111091801		2.2863317	
LOC119866568		2.2860684	
OR9S22		2.2855937	
CEP350		2.2855647	
PLS1		2.285323	
LOC486767		2.2851908	
LOC100688412		2.284705	
LOC100687393		2.2842765	
LOC100688023		2.2837017	
ADAMTS17		2.28343	
SHBG		2.2833152	
ADGRF3		2.282585	
OR10A3E		2.2823923	
HOXC10		2.2823167	
LOC119866595		2.282144	
LOC111090541		2.281446	
HEPH		2.2812657	
LOC119866771		2.2812228	
TTLL6		2.2810652	
